ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,RadialDistribution_FracAtD_Fluorescence_1of6,RadialDistribution_FracAtD_Fluorescence_2of6,RadialDistribution_FracAtD_Fluorescence_3of6,RadialDistribution_FracAtD_Fluorescence_4of6,RadialDistribution_FracAtD_Fluorescence_5of6,RadialDistribution_FracAtD_Fluorescence_6of6,RadialDistribution_MeanFrac_Fluorescence_1of6,RadialDistribution_MeanFrac_Fluorescence_2of6,RadialDistribution_MeanFrac_Fluorescence_3of6,RadialDistribution_MeanFrac_Fluorescence_4of6,RadialDistribution_MeanFrac_Fluorescence_5of6,RadialDistribution_MeanFrac_Fluorescence_6of6,RadialDistribution_RadialCV_Fluorescence_1of6,RadialDistribution_RadialCV_Fluorescence_2of6,RadialDistribution_RadialCV_Fluorescence_3of6,RadialDistribution_RadialCV_Fluorescence_4of6,RadialDistribution_RadialCV_Fluorescence_5of6,RadialDistribution_RadialCV_Fluorescence_6of6,RadialDistribution_ZernikeMagnitude_Fluorescence_0_0,RadialDistribution_ZernikeMagnitude_Fluorescence_1_1,RadialDistribution_ZernikeMagnitude_Fluorescence_2_0,RadialDistribution_ZernikeMagnitude_Fluorescence_2_2,RadialDistribution_ZernikeMagnitude_Fluorescence_3_1,RadialDistribution_ZernikeMagnitude_Fluorescence_3_3,RadialDistribution_ZernikeMagnitude_Fluorescence_4_0,RadialDistribution_ZernikeMagnitude_Fluorescence_4_2,RadialDistribution_ZernikeMagnitude_Fluorescence_4_4,RadialDistribution_ZernikeMagnitude_Fluorescence_5_1,RadialDistribution_ZernikeMagnitude_Fluorescence_5_3,RadialDistribution_ZernikeMagnitude_Fluorescence_5_5,RadialDistribution_ZernikeMagnitude_Fluorescence_6_0,RadialDistribution_ZernikeMagnitude_Fluorescence_6_2,RadialDistribution_ZernikeMagnitude_Fluorescence_6_4,RadialDistribution_ZernikeMagnitude_Fluorescence_6_6,RadialDistribution_ZernikeMagnitude_Fluorescence_7_1,RadialDistribution_ZernikeMagnitude_Fluorescence_7_3,RadialDistribution_ZernikeMagnitude_Fluorescence_7_5,RadialDistribution_ZernikeMagnitude_Fluorescence_7_7,RadialDistribution_ZernikeMagnitude_Fluorescence_8_0,RadialDistribution_ZernikeMagnitude_Fluorescence_8_2,RadialDistribution_ZernikeMagnitude_Fluorescence_8_4,RadialDistribution_ZernikeMagnitude_Fluorescence_8_6,RadialDistribution_ZernikeMagnitude_Fluorescence_8_8,RadialDistribution_ZernikeMagnitude_Fluorescence_9_1,RadialDistribution_ZernikeMagnitude_Fluorescence_9_3,RadialDistribution_ZernikeMagnitude_Fluorescence_9_5,RadialDistribution_ZernikeMagnitude_Fluorescence_9_7,RadialDistribution_ZernikeMagnitude_Fluorescence_9_9,RadialDistribution_ZernikePhase_Fluorescence_0_0,RadialDistribution_ZernikePhase_Fluorescence_1_1,RadialDistribution_ZernikePhase_Fluorescence_2_0,RadialDistribution_ZernikePhase_Fluorescence_2_2,RadialDistribution_ZernikePhase_Fluorescence_3_1,RadialDistribution_ZernikePhase_Fluorescence_3_3,RadialDistribution_ZernikePhase_Fluorescence_4_0,RadialDistribution_ZernikePhase_Fluorescence_4_2,RadialDistribution_ZernikePhase_Fluorescence_4_4,RadialDistribution_ZernikePhase_Fluorescence_5_1,RadialDistribution_ZernikePhase_Fluorescence_5_3,RadialDistribution_ZernikePhase_Fluorescence_5_5,RadialDistribution_ZernikePhase_Fluorescence_6_0,RadialDistribution_ZernikePhase_Fluorescence_6_2,RadialDistribution_ZernikePhase_Fluorescence_6_4,RadialDistribution_ZernikePhase_Fluorescence_6_6,RadialDistribution_ZernikePhase_Fluorescence_7_1,RadialDistribution_ZernikePhase_Fluorescence_7_3,RadialDistribution_ZernikePhase_Fluorescence_7_5,RadialDistribution_ZernikePhase_Fluorescence_7_7,RadialDistribution_ZernikePhase_Fluorescence_8_0,RadialDistribution_ZernikePhase_Fluorescence_8_2,RadialDistribution_ZernikePhase_Fluorescence_8_4,RadialDistribution_ZernikePhase_Fluorescence_8_6,RadialDistribution_ZernikePhase_Fluorescence_8_8,RadialDistribution_ZernikePhase_Fluorescence_9_1,RadialDistribution_ZernikePhase_Fluorescence_9_3,RadialDistribution_ZernikePhase_Fluorescence_9_5,RadialDistribution_ZernikePhase_Fluorescence_9_7,RadialDistribution_ZernikePhase_Fluorescence_9_9
168,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-06_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1524.8022647582206,1108.0284137071283,0,1,0.059481762,0.15999727,0.21731746,0.1905281,0.17366756,0.19900788,2.7111136514292986,2.2796299909194806,1.7479516591034772,1.0370360783767352,0.69262894143573,0.570081090651561,0.11690942104468742,0.4306641653710895,0.4653337086269,0.31702418976816366,0.2198245179235752,0.14384394530447364,0.04850792438674169,0.00287708046397468,0.01925460834410431,0.0009707097584675,0.004065001302437219,0.0006677196131105533,0.006325429533039884,0.000652380895767536,0.00028316645690591155,0.0028546227525048343,0.00020773704841009233,0.00010161530570356166,0.004462346365597327,0.00025957502974342783,0.0002035753806577916,0.00021265421423808596,0.0017668160604214563,7.452060590307727e-05,5.9002420573373696e-05,0.00019794431651003086,0.001095575073969585,0.0004634619942209873,0.00030968639666652866,0.00017216846758745806,0.0001330471692503649,0.0015883728871593202,0.0001396514513000717,0.00030906881739292897,9.324604324308886e-05,9.438288397261741e-05,1.5707963267948966,-1.3939919907309215,-1.5707963267948966,-2.886698369354305,0.8724267394795602,-2.5693175308930374,1.5707963267948966,-2.6103008207692606,-3.1316285025077586,-2.44532369175461,1.56513335956932,0.7417585234499103,-1.5707963267948966,-0.09675996561448558,-1.7890229906460873,1.8158754587981147,0.6980463809131554,-2.5620793942565343,1.2220834259982274,0.6687718212673937,1.5707963267948966,0.008023564858631154,1.5024758695197393,-1.370736244093862,-1.9072301640409695,-2.6174443693220693,0.7963840448066799,-1.658235710348246,0.5226467989226192,-3.029157168440891
169,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1535.0345395272582,1063.9630627427136,0,1,0.03264348,0.12993848,0.23696087,0.2613475,0.19849406,0.14061551,1.514767041434202,1.8421284521467114,1.894425418762313,1.416525367256181,0.7899081074896521,0.40518189464860555,0.1860095324471118,0.20235695596897268,0.5563902813449838,0.9223159752132086,1.086473758041913,0.656536698154305,0.0900210655183869,0.008901133181844195,0.04800549875954532,0.0003337262669856495,0.013741447145816365,0.0004087941517040116,0.01476001790416285,0.003016998250584654,0.0004074925390688754,0.008972234228471375,0.0014921056309937259,0.00039791441377175153,0.0018911223410741581,0.003377666181326185,0.000865824507433434,0.0001725871737512541,0.002639937704077678,0.0026406057119368904,0.0006362882750019538,0.00012698923725453393,0.00809648986890236,0.001757595376546772,0.0014844928908549027,0.00044872950460907895,4.613464454132208e-05,0.0009919120742295806,0.002034177687664925,0.0009468112012413979,0.0003307154359972169,0.00018841835054262155,1.5707963267948966,-1.254051734154746,-1.5707963267948966,1.5621960704283184,2.0104160780253686,1.6686029304753842,1.5707963267948966,-0.35586362147831563,-1.2767464808354716,-1.2349227893234374,-1.6116426327675224,2.764091524124997,1.5707963267948966,2.765587415745718,2.0952580111059773,0.83342128878489,1.324024534529637,1.3208231522602156,0.053314756579978945,0.6311240223066232,-1.5707963267948966,-1.0725486664795436,-1.1278066851367354,-2.503145974965929,-2.0477844288573657,2.6326590601858317,-1.8608827117179905,-2.984676545625267,1.5045686087104955,-0.2506356792608849
170,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1540.1361122552746,1039.8055356880907,0,1,0.03113978,0.14441882,0.26006955,0.2177427,0.1630185,0.18361068,1.4130147917905667,2.0474539712036512,2.0992891250417927,1.1935674692408167,0.6562044650387518,0.5206077487751324,0.6480602469353652,0.5398514035307993,0.5603267294358072,0.4992652578909352,0.2763499836145705,0.13718093271981932,0.055022019943635904,0.006888704798804774,0.021587097249472297,0.0016156475060966453,0.008492006074422211,0.0003451031690807154,0.0033376219276947954,0.002119426591600422,0.0003978869203527074,0.005925626260432301,0.0007207696201338524,0.00012914444755762167,0.0003228502509594542,0.0016677587763672108,0.0003169898229118792,0.00016273458808918005,0.002896633569676799,0.0007819288341576105,0.00011507179971373902,9.41029543159458e-05,0.0037884836301583786,0.0008837713989832996,0.00045960442887606553,0.0001955404492322721,9.585361520181575e-05,0.0007582205127052712,0.00041172046207899396,0.0001395499800754429,0.0001296684362730805,3.7275253606907994e-05,1.5707963267948966,-2.5297510012652635,-1.5707963267948966,-1.130497397389885,0.7359562074777701,2.5022425823702608,1.5707963267948966,2.6942125613473906,1.900700173883373,-2.4807829850371945,-2.1404534901581056,-0.7188635273477124,1.5707963267948966,-0.6464443794220238,0.755907907362458,-2.133492296714687,0.6839289072820206,0.681140787538866,2.2269061296696435,0.625469697626318,-1.5707963267948966,2.2856904390069146,-2.3889438874990043,-0.9571544960651407,1.2490543726744467,-1.7130231569751437,-2.597979284308024,-0.8241012315721628,-3.101464005567187,1.141935128893171
171,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1534.4410780484684,1089.3365597311788,0,1,0.0061478093,0.1621731,0.30295002,0.22752905,0.1577277,0.14347234,0.285729697613638,2.332900966637938,2.454379273753856,1.2400511435356525,0.6283088589977119,0.4087335013732979,0.4953686571676554,0.3227921287560292,0.38846865887191345,0.8421817431834486,0.8166510662930684,0.3348889133540849,0.0738281917941494,0.015732174560269062,0.03205278420481241,0.003745997061025732,0.013656113759634858,0.0010730006139148406,0.004575476454960897,0.006035048450174349,9.930532417233771e-05,0.0054747114636975545,0.003010706113181506,0.0004128406823472913,0.0030573111345964963,0.0033942412284052345,0.0015450481684826972,0.0004429156286780495,0.0014613439062671882,0.0026459093557540296,0.0007591049412305707,0.00030529557246626956,0.005603242286497066,0.000765843615449405,0.001312762510865936,0.0004657223612994016,0.00031036138982893383,0.003986494571711276,0.0009581088877818441,0.0007148622764140026,0.0002941760131350055,0.00012235036034409624,1.5707963267948966,-1.1532309780704182,-1.5707963267948966,-3.0176913089898334,2.0212952717941173,0.5863951077856778,1.5707963267948966,-0.05731183309195213,-2.554920733363265,-1.353375361464949,-2.327176542230075,2.780643970102623,1.5707963267948966,2.959756340280663,1.8355057484702846,0.28041182918746904,0.07901635719349677,0.797585265674045,-0.29627668819469544,-1.1458187920836227,-1.5707963267948966,1.2060126498714943,-1.3257446170840508,-2.461828008463938,3.098225315267941,1.906560650026283,-2.3142082954070897,-3.033995338161818,1.7572877502892128,0.1500997692513203
172,1,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c4.jpg,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1653.8845902595585,1144.1211273404879,0,1,0.02405312,0.077298805,0.13610433,0.19108973,0.24275006,0.32870394,1.048145546563989,1.0766603553192662,1.0897435443706736,1.0386252651382148,0.9651994886342161,0.9531097949993456,0.07978731524219587,0.02941440632123487,0.01980697618611698,0.039545453940275345,0.056783112911661694,0.01955916586940398,0.008369861826583346,0.00022342114807052192,0.001154570280279012,0.0002094323561706006,3.656340232535948e-05,0.00015184646895989614,0.000585862889711861,3.400493989705553e-05,5.2970541210373835e-05,1.4116460932000501e-05,8.392213672166693e-05,9.888492467696322e-05,0.0003636916921043425,3.76280996957244e-05,1.0817633675908527e-05,4.3118282277453056e-05,2.635249644246589e-05,1.834800100069471e-05,4.0370077275852704e-05,2.940879370829482e-05,0.00016994343223129208,2.6989086197645815e-05,2.2080806814516684e-05,9.200932271937193e-06,4.758235310817018e-05,7.028525716042576e-05,5.941848205060868e-05,1.4388318637018182e-05,8.718127184558212e-06,4.896967686650974e-05,1.5707963267948966,-1.4411097421925936,-1.5707963267948966,-1.1075663440535977,-1.7666130641093374,-2.5122048386538336,-1.5707963267948966,-0.7154809369078156,-0.8029621927297226,2.8392276246302486,-2.4437234515188657,0.969818809054162,-1.5707963267948966,-0.6397077200660166,2.050974266248501,2.9765043846391763,1.546625344318478,1.2266456423359386,1.3896080098290793,-2.5612109695847565,-1.5707963267948966,1.599883858612889,0.3484480194826015,-2.419687651984769,0.24733008154534286,1.5701185973964766,1.0149230288226285,-1.74407403516038,1.138168440676425,-0.26724874511031244
173,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1585.9302862184218,1143.941978063356,0,1,0.014260289,0.048300266,0.10470591,0.17557922,0.25339743,0.4037569,0.7738865718055713,0.7780996977039002,0.8978664974236954,0.9646633262367253,0.9982050535748803,1.10010046818361,0.19924606594826524,0.08045637191643072,0.08686511788728826,0.09598064900690695,0.11808551056276745,0.061153429311405876,0.029919861501572505,0.0014772147855224528,0.004262175422738635,0.0017556482704153072,0.0007563167823444734,0.0014313434028712184,0.0034074882323868413,0.0001285776205737808,0.0004790796808713271,0.000775273088366238,0.00011216716564791571,0.0002553565852942018,0.0007312217892750142,0.0005523713614723502,0.00024524158414788733,0.00027996804812910786,0.0004975546025236004,0.0007041432380297798,0.00036315466403598915,0.00018695808724650685,0.00018131075174446286,0.0004747230264833783,0.0002636832109572085,0.0002413674868750984,0.00020191799754790883,0.00012516169664110794,0.00029561089239937046,0.00012378026793209105,0.0001816524849087694,0.0001457794069552449,1.5707963267948966,-2.2735854753376095,-1.5707963267948966,-0.6678363638819363,2.783267224210747,-1.4672719444381195,-1.5707963267948966,-1.8033586984171404,-1.148242487655284,1.2160364862656727,-0.6211400952540168,2.212783057394188,-1.5707963267948966,2.3911818269242278,0.4182183449001605,3.1283185819811403,-0.22991207106172423,1.434635957197602,2.373873987495943,0.7516378471302818,1.5707963267948966,2.698912266027981,2.25151392870148,1.9260797483907413,2.394832300811251,-0.25789587982853407,2.0493775512062684,-1.141362094699147,2.1006558827519233,-1.1466804934074828
174,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1510.0915091315958,1126.9675157848585,0,1,0.015186278,0.060778704,0.11349236,0.18231873,0.26146403,0.36675987,0.8094930484526646,0.9270766173480368,0.9371613925675015,0.9911040430187994,1.0284645204166123,1.0290818662652859,0.2218821158848464,0.08138012595718581,0.2275276620990756,0.2661019585877891,0.15843431442395647,0.11793049919686842,0.02498848689690707,0.0014710116730888363,0.005924882761466163,0.0019351121456117643,0.0011625595565155696,0.0010713189829241714,0.002599168917058993,0.0003413929472932571,0.00047391766106365637,0.0005485603867914643,0.0006985553502506603,0.0001865064009083991,0.00042587896654056664,0.0010953388684981885,0.00012126424535392634,0.0002821475449845207,0.0005525188330390039,0.00017121306116444255,0.00020936123067268007,0.00011745772572168702,0.0003707957136603696,0.0004076916665460506,0.00025580258322817416,0.00017000412916049336,0.00015727603228685657,0.00017559974915025807,0.00026099004299161705,0.000342378737783072,0.00012352932691907248,0.00014391421468860845,1.5707963267948966,-2.4882210291423243,-1.5707963267948966,-0.9811709618674325,1.6420349541438244,-1.5100719054807583,-1.5707963267948966,-2.03345244026025,-2.7131246975126397,-0.22632989678846013,1.370878599880295,2.169978081541597,1.5707963267948966,1.7266228274510822,1.824234012232987,1.5295105617155988,-0.8185251173198947,0.7573879496072339,2.731825848767402,0.7561005910913717,1.5707963267948966,2.446067140688533,0.893406564446304,0.2700264975859544,-1.276839686474615,-2.8536016928241303,2.5811595278980364,-0.97117332841458,3.1043022938220868,-0.2798405167316247
175,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1498.6390614049594,1066.79208633225,0,1,0.015158078,0.06155741,0.11659681,0.1778648,0.25222003,0.3766029,0.7976223704966713,0.9435486249771896,0.9815448666356134,0.985764118354875,1.0077153603079492,1.0282837505826847,0.2184401731614038,0.07935569570958893,0.07189505484029228,0.09429179719283785,0.07651540631731878,0.061537968302093786,0.023292825810452493,0.0023015384662672797,0.003977602935452068,0.001757490651378451,0.00042316020761845683,0.0002176386784910898,0.001845040981301558,0.0003739980982409284,0.00029635032494865123,0.0008652768073749326,0.0005370890784351136,0.0003001098288853368,0.0005683114041757551,0.0004249071151731344,0.00015771353976210212,0.0002707444034266892,0.0004010305730988845,0.0001463063117767213,0.00014264485728408214,0.00016945003041031435,0.00025723966467748924,0.00014603124375951068,0.00022145459622922834,7.540641061351802e-05,9.297337083083444e-05,1.1395111319777381e-05,0.00030104421600372417,0.00022114596536871814,6.758896665654232e-05,4.268224524481019e-05,1.5707963267948966,1.9217031520565466,-1.5707963267948966,-1.4261305664816184,1.0262946527352814,2.346483367904018,-1.5707963267948966,1.4969475681435096,2.975953748322327,-1.4694571116331703,-1.4771659725883235,-0.1678349409413137,-1.5707963267948966,1.7920321326102757,1.2549070917496572,0.5577878427270525,-1.4183821303495079,-0.9585329350418113,-3.099768681018065,1.8630135629943976,-1.5707963267948966,2.535759375366773,-1.0994221142661778,0.3157443177290673,2.457724696632523,2.6919863797644923,1.793060729217429,1.8087555683518255,1.032634900540498,-1.5659313198357392
176,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1558.6412776925313,1042.4083526209395,0,1,0.016980348,0.04794633,0.108967535,0.17332397,0.24778034,0.40500146,0.9116366153398716,0.7504402863922323,0.9164205053835438,0.9641462355332336,0.9988613678680768,1.0923987973050227,0.11684279697912789,0.1693235179786129,0.07956042831013498,0.054548891751785414,0.0509761103329964,0.06711480470042164,0.02402142910285255,0.002064153190945815,0.003078911388049018,0.001807205405804223,0.0005707773675186791,0.00020505308222813182,0.002375963977032922,0.00024752808948574624,5.46716356664068e-05,0.0007490577460094894,0.0004289847986305274,0.0002636860117382089,0.0007449322090712215,0.0005944714152031697,0.00027475683377825295,0.0002130542726196352,0.00039793712481398793,0.00018084458531253237,0.00015001536227130213,4.7168368848013154e-05,9.924458093123327e-05,0.00017967967706564012,0.00018458742147052314,4.3683682866972585e-05,0.00014167410222425844,0.00021852950700010644,0.00023860767279947978,0.0002675666506841167,0.00014591223232142444,4.9321484857343474e-05,1.5707963267948966,1.465662833999268,-1.5707963267948966,-1.000586166489283,1.0911746267131315,1.7606137469685057,-1.5707963267948966,0.5555035715132394,-2.297761493981086,-1.3508876030424468,-1.1866558806760124,0.4905820335289398,-1.5707963267948966,1.6517642627720244,2.3980988684381415,1.2467433865346378,-1.3230598378899217,-0.8325387497706856,-1.6762717230983988,0.5706333997052242,-1.5707963267948966,2.422025216786948,-2.4241593859131885,0.5701928675459976,-0.5921654032323942,-2.63988086178196,2.372991506595612,2.7152472552996016,-2.9371201425067017,2.6972134191680235
177,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1520.7177828681722,1054.6867618957951,0,1,0.013800161,0.04871373,0.09104393,0.1550528,0.24642113,0.4449682,0.8475215744763855,0.8475948493360924,0.815870972651772,0.8805819626343402,0.9817602377348315,1.1480862115621326,0.15031760656690443,0.06717683443794453,0.17505803385984586,0.09477701861142421,0.10380092808714121,0.12434276193261469,0.03315605626680693,0.006295247104037566,0.005787792681194863,0.0023244777637602535,0.0011952053190717815,0.0014972713786487466,0.002854858284575187,0.001316445732338645,0.0006073547277318715,0.002117515061215615,0.0004541868174572046,0.00016405873053511647,0.000689126458870209,0.0005798493913307651,0.00047830218496774463,9.981262431154404e-05,0.0005991541658188543,0.0008521066402276764,0.0001824753779719489,0.00019900527500096317,0.00037441194069817187,0.0004049877319416074,0.0004398629779840798,0.0004455089160287737,0.00026540857744307975,0.0004141240473125959,0.0004461817006056052,0.00010299318684511129,6.86988127398176e-05,0.00013378730230022837,1.5707963267948966,-1.2649774281957096,-1.5707963267948966,-1.1420386899561243,0.8186972009665012,-2.9849863999615533,-1.5707963267948966,1.85359993491759,1.291357150326973,1.8286609794128712,2.021189092245339,1.0749330368818961,-1.5707963267948966,-2.6218068066679887,0.941329738486401,-1.4186003852997375,2.5137743368029453,-0.542182565434433,-1.166249946139053,-0.2488852933924136,-1.5707963267948966,-1.2057302640641545,-1.882301965158773,-1.3854617262187634,-2.7798760843549646,-1.8178764632188595,0.3596930022515633,-1.3602306523561474,2.620318632622818,1.4732303790667693
178,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1635.2887205013262,1016.7836127174148,0,1,0.0070115793,0.025843227,0.059870068,0.110281184,0.21784739,0.57914656,0.8104159435686314,0.8377885981066857,0.9273804380864153,0.8740150329986668,0.9360052980201863,1.0784377079324532,0.09557405095337768,0.046766916319763804,0.10055141338609008,0.10944044027447568,0.08961481845074092,0.05816790616386841,0.04105088854139752,0.0016808746909535805,0.0076874034764295345,0.0044236034689106585,0.000495186711768883,0.0007442124530090482,0.0043145867388986086,0.00043113503378049714,0.0015318500882917784,0.000307613137990479,0.0010203463843817772,0.0006646347047311968,0.0005420940606626116,0.0018412887760134438,0.0009550782341203228,0.0003612922043603799,0.0006296496655397795,0.00026016725837827055,0.0008983883617174392,0.00033921387961306744,0.0004835989286459761,0.0014119019192261565,0.00015437336678157527,0.00037803077425538914,0.0002897797282494483,0.00043365236685484314,0.00036951263346853247,0.000583866798162148,0.0006551667509652456,0.0003472698918395897,1.5707963267948966,0.04439936820046706,-1.5707963267948966,-1.3396767621894734,1.271582032076132,1.7759489622998637,-1.5707963267948966,-0.2396083502837372,2.7386578739585725,-2.062325597152735,-1.2666212637621486,-2.892142672933122,-1.5707963267948966,1.5807902037587356,-0.08198536102677952,0.7295548377829143,-2.732254392463584,-3.0215855271538024,-0.22050894620906944,1.296874229112876,1.5707963267948966,2.326414817860928,2.8731392647011216,-1.6720306361337705,0.6469252819662561,2.9596070224892523,2.2057772221368115,1.9442863656976774,-2.318271359323955,0.6522230744137248
179,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-152_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-152_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1597.2039267357654,1047.51221210389,0,1,0.019771373,0.0596958,0.1112916,0.17671826,0.25671527,0.37580773,0.9098298761006531,0.8560893088272484,0.9012881382887005,0.9682192354258942,1.0361276994508912,1.0592853941926714,0.06086110890070703,0.0687828810333648,0.07166577137807144,0.09050333078389956,0.1408138516562096,0.1503612148121862,0.02584386993990512,0.0012127790304219475,0.002932443168238593,0.0009623254036792084,0.0006932043402169071,0.0003799038879105926,0.003034055148635354,0.0004088409822467276,0.0003743112520071848,0.00033974318626631676,0.0001901670970909424,0.00035579234028719096,0.0011538500280132119,0.00011663277431047329,0.00017075181934323708,0.00011336069033070953,0.0001016295818100086,0.00019056026530201396,0.0001058390859287496,0.00018255973758711142,3.0944991904431035e-05,0.00034834331509485774,0.00015246838823694962,7.106169145844518e-05,8.891659829833988e-05,0.000159188487297399,0.00020723545036329687,0.00026645255268718923,3.397964885894965e-05,0.0001223088373419686,1.5707963267948966,-0.1021454875896945,-1.5707963267948966,-1.4856775938487605,-3.0344082614246366,1.6895816673376245,-1.5707963267948966,-2.032808872296328,0.6137254015094178,3.1318755035326933,2.3398748729209107,0.07512494949839181,-1.5707963267948966,2.146561981999922,2.140898490579718,1.1419273975261264,1.5176887948190083,-0.5868538056045298,-2.7481719050314255,1.7949364815956792,-1.5707963267948966,1.416190724100674,-2.302898244643196,-2.313064402424089,1.4470608808814638,0.345184680028377,-1.1594571251516117,-2.6637154985894833,-1.9746168458088686,-1.73089687462946
180,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1604.9725290087474,1110.3914456025768,0,1,0.020475082,0.05957177,0.10922198,0.1699856,0.25835198,0.3823936,1.0367382163628927,0.9064950151870698,0.9115552473782386,0.942041004967123,1.034388560031649,1.049069056318195,0.04785642657306656,0.1093827702193518,0.10389445846647384,0.13739064112947963,0.040145199807623926,0.0716403655887777,0.022396884375921636,0.0008617413057564495,0.004112474960765234,0.0018577858189814554,0.00028204549500096955,0.00033421937769386107,0.002352065109263179,0.0004560120929699318,0.000588394755289693,5.92822216654971e-06,0.00019177263583346934,0.00015080752842577632,0.0003335387484324065,0.0007179032801723013,0.00022784811327998362,0.000208283539663696,0.00013062482944714088,0.00031349034413932157,5.061590697770082e-05,0.0001579350720077516,0.0005216632218473712,0.00044984697713392705,0.00026048229502839015,0.00013726355943096495,9.148451346085579e-05,9.960354433139544e-05,8.632797704442493e-05,6.03209405016152e-05,0.00015522389534436426,7.861845642928799e-05,1.5707963267948966,1.0062827210017158,-1.5707963267948966,-0.10889525316845118,-1.9571040018608246,-3.019917184443755,-1.5707963267948966,-0.15498012466163097,-2.2222288657150946,1.8811045197404903,-0.18024664848400973,-2.903324713919531,-1.5707963267948966,3.124702252529308,-1.4118592836275614,3.0075985160842316,-1.2864866359475513,-0.6304100265496793,2.799807942859885,2.2077940706246677,1.5707963267948966,2.9402946646125896,0.28971057514784565,2.3486927475578465,1.7671759509367404,2.884737911214551,1.6050809817317442,0.8087919999290374,0.06664371045945129,-0.8056309157042351
