ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number
7,1,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1402761,2438042,2313,1839,736,293,1553.4978039737346,1113.480896603199,24.120196581929427,1878650,0.47199823753763,1336.4321071465777,-27,0.5753637550132442,0.04145903191971447,1695.254679147586,1737.5894221593317,237.92856070678022,78.16040099889557,68.00735254367721,1426.58390274638,1494.535663434398,65.96235307179612,20619.930398730095,0.7466856519309079,0.5854155274091113,0.08720734905493269,0.06941199113288928,0.039273083013303726,0.01162422170106573,0.01510563451648736,0.10495410781043525,0.037294673537615335,0.016777878957554372,0.01466811129364741,0.016723144804037495,0.014641507292178302,0.02654153160246397,0.03016398492523574,0.019594797267255604,0.005151791458572104,0.017900046519813296,0.013976960376779665,0.013935018625368337,0.0073678954841090594,0.0030579380243973,0.005191475441140333,0.0036956894034404293,0.006856122150545252,0.0038364558923777103,0.013479358108357294,0.005173455115820197,0.004945057532439934,0.0021915116066438343,0.0038785628946160036,915.6420282286126,50864.35550141684,0.025532158091664314,0.008699214085936546,60.73771229555429,0.08978274464607239,0.10996391624212265,0.05096243269486351,0.03626017226128816,0.03423137217760086,0.003638823749497533,0.002805490279570222,0.03125515863706019,0.015829514307662752,0.04124117270112038,1537.839543610261,1054.796242925366,0.0,1553.4978039737346,1113.480896603199,0,1712.0,1304.0,0.0,1
7,2,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,18,36,1230,511,1221,507,1225.0,508.94444444444446,1.1612577298467384,26,0.9619420535780124,4.787307364817192,1,0.5,0.8611352797039973,10.40711186596661,8.06225774829855,1.0,1.0,1.0,2.42535625036333,2.8437799383306848,76.83741859939636,16.207106781186546,0.6923076923076923,0.29382451032349916,0.050088098945354,0.08227086289057974,0.08035880609376096,0.0288396945151588,0.04926117401213315,0.023658958204036514,0.05824933887903569,0.021527781232191942,0.01368804403943581,0.025869417718432073,0.02783374218853698,0.03423610561981479,0.016364377716307294,0.02792162921552796,0.014242664175433078,0.007791752686612727,0.0127716697684309,0.01594394791752824,0.014117570338942486,0.03339899570461484,0.002865444115388659,0.01259751175723381,0.015744073843351605,0.013955290397850003,0.00767489908402796,0.005450184274039884,0.0132400492543998,0.012083625951506787,0.012406728291757334,1.5493998974561691,1.5493998974561691,0.08586116880178452,0.0,0.042652310134714905,0.08978274464607239,0.08978274464607239,0.08607777208089828,0.08607777208089828,0.08586116880178452,0.0799674466252327,0.0799674466252327,0.0026888911897880352,0.0026888911897880352,0.08782195672392845,1225.0342055437304,508.9699238545227,0.0,1225.0,508.94444444444446,0,1225.0,510.0,0.0,2
7,3,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2,2,1216,510,1214,509,1214.5,509.0,0.0,2,1.0,1.5957691216057308,1,1.0,inf,2.0,1.0,1.0,1.0,1.0,0.0,0.0,90.0,0.0,1.0,2.5464790894703255,0.0,2.5464790894703255,2.5464790894703255,0.0,0.0,2.5464790894703255,2.5464790894703255,2.5464790894703255,0.0,0.0,0.0,2.5464790894703255,2.5464790894703255,2.5464790894703255,2.5464790894703255,0.0,0.0,0.0,0.0,2.5464790894703255,2.5464790894703255,2.5464790894703255,2.5464790894703255,2.5464790894703255,0.0,0.0,0.0,0.0,0.0,0.17956548929214478,0.17956548929214478,0.08978274464607239,0.0,0.0,0.08978274464607239,0.08978274464607239,0.08978274464607239,0.08978274464607239,0.08978274464607239,0.08978274464607239,0.08978274464607239,0.0,0.0,0.08978274464607239,1214.5,509.0,0.0,1214.5,509.0,0,1214.0,509.0,0.0,3
7,4,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,14,21,1240,513,1233,510,1236.4285714285713,511.35714285714283,1.0228042710128342,17,0.9509761273504285,4.222008245644752,1,0.6666666666666666,0.9777041691561844,7.8211158969063,6.082762530298219,1.0,1.0,1.0,1.9727878476642875,2.4187919072183237,-87.46019606999272,13.414213562373096,0.8235294117647058,0.40178194545333623,0.05537010756961654,0.09831771492099978,0.1165507863996418,0.05837868988368235,0.030185523143963593,0.06184959572471601,0.013792096022590534,0.06541107127320005,0.03378081775910733,0.0465370778129409,0.012733899576233035,0.03209046440487852,0.049907251346269055,0.029894148172845223,0.053452590794748574,0.03447199970019678,0.033329004867025384,0.03071382172809361,0.010051697772676713,0.04760786697697675,0.04484591002098281,0.042394077949246524,0.04415333685592015,0.05278608740110996,0.051601850577385186,0.050701374207481414,0.04339893651472779,0.03287439616342098,0.013054695955818835,1.1806979924440384,1.1806979924440384,0.08375509828329086,0.0016894042491912842,0.032715375284393715,0.08978274464607239,0.08978274464607239,0.08433557088885989,0.08433557088885989,0.08417176455259323,0.07716196030378342,0.07716196030378342,0.003323038624489633,0.003323038624489633,0.08586116880178452,1236.403052333959,511.3776140952629,0.0,1236.4285714285713,511.35714285714283,0,1234.0,512.0,0.0,4
7,5,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-90_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,32,64,1290,527,1274,523,1280.4375,524.84375,1.39172729878704,42,0.9815443598089068,6.383076486422923,1,0.5,0.7185315692747782,15.469184594272669,15.132745950421556,2.0,1.145526695296637,1.0,2.873478855663454,2.9582432267001226,79.02358080949669,23.65685424949238,0.7619047619047619,0.17791993638220613,0.02525293376234946,0.0743922878104639,0.04835046061438059,0.0228943574864489,0.007187874880143762,0.04435275544593897,0.030383811230351113,0.026833841646097815,0.0076102654696651,0.011594495394633086,0.002292403428880475,0.014341531918939153,0.031216462608325748,0.013649589619223404,0.019267418354042623,0.0061408653632628995,0.005339007100314029,0.005077745962756142,0.0006614740172274692,0.026472650861263703,0.0036853581616666077,0.023104818347308643,0.006240501012125122,0.015848003374615813,0.00605968584214365,0.00226687889473745,0.0032564513890752924,0.0016124583823339924,0.0002854965620157869,2.171702653169632,2.7727308347821236,0.08586116880178452,0.0,0.04281050166474354,0.08978274464607239,0.08978274464607239,0.08686810612678528,0.08664783858694136,0.08586116880178452,0.0799674466252327,0.0799674466252327,0.0030487012989880193,0.0027266587866674975,0.08978274464607239,1280.4717450037092,524.8694408305382,0.0,1280.4375,524.84375,0,1276.0,525.0,0.0,5
8,1,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1606897,2643237,2439,1834,708,307,1514.3450582084602,1111.560864199759,27.769247343313204,2015526,0.5477342854413535,1430.3722608874582,-29,0.6079277037965192,0.03601105883918739,1781.4209363115717,1736.4046187452968,257.59658382827985,90.94701162372984,80.61017305526642,1502.8753839498274,1490.4300103531095,84.57819978586566,23679.962286960174,0.7972593754682401,0.6683507606688273,0.05826151955985155,0.06926889436638022,0.052905481576848754,0.02564204706395047,0.0286265150572879,0.11759769651093908,0.014136630755274266,0.004244832891863361,0.01079869495382239,0.016892940150084676,0.010342692164686258,0.021431779836591405,0.012872862127363157,0.008771835119948043,0.0022778350837061724,0.015695226867101807,0.00614760953446912,0.008401456377197646,0.0020811074266456945,0.010966618285529806,0.009247110078517614,0.011578376508724937,0.004101765308478127,0.0025739484240078544,0.011594223071513324,0.004673555750082076,0.010750730255344629,0.005398979719550399,0.004149084297851417,965.2961818487383,60873.54594777641,0.028620392084121704,0.008416473865509033,58.60501330255481,0.11334273964166641,0.12118587642908096,0.04690913508838266,0.03788266824057572,0.0373196043074131,0.003638823749497533,0.003638823749497533,0.028448127997434406,0.013618591227237992,0.045736078172922134,1568.996708747746,1090.4008859973976,0.0,1514.3450582084602,1111.560864199759,0,1742.0,1172.0,0.0,1
8,2,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,125,364,1762,783,1734,770,1744.0,776.128,3.3454368328037076,259,0.9462357255699246,12.6156626101008,1,0.3434065934065934,0.2989146260944137,31.82725718865362,27.459060435491963,3.605551275463989,1.5556045105819847,1.0,11.21439599286502,10.295414311590205,-83.90578760214949,72.49137802864846,0.4826254826254826,0.21108082638182402,0.05411285373565,0.026709283134531914,0.07633201132266167,0.038543929738188924,0.013935783604666983,0.0018121623620168887,0.030765876028722373,0.038196402114068106,0.015017141362444766,0.013305599907544872,0.011115415439950762,0.0014074002339836459,0.015662612199459434,0.013880431918805721,0.020083519594659132,0.010468566385951993,0.011749764786662108,0.0010128574356560154,0.009612861105920936,0.00644673836083371,0.008578271036945117,0.003924188409349179,0.007250550504254756,0.009555846703830043,0.011916849461508533,0.005493126288651616,0.003966208018895787,0.0024186888634048836,0.007454535538006973,5.604422360658646,10.831435777246952,0.08586116880178452,0.0,0.07491979969404677,0.08978274464607239,0.08978274464607239,0.08622188247167147,0.08665148621797561,0.08586116880178452,0.08277294039726257,0.08277294039726257,0.001722066887911963,0.0018767055413404915,0.08754117600619793,1743.9415902535789,776.1749177781786,0.0,1744.0,776.128,0,1741.0,780.0,0.0,2
8,3,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c4.jpg,EF5Day11-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-91_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,7,12,1731,786,1728,782,1728.857142857143,783.4285714285714,0.5904919879238446,9,0.9332430861364037,2.985410660720923,1,0.5833333333333334,1.6935030795523165,5.044815499854965,3.605551275463989,1.0,1.0,1.0,1.2649110640673518,1.8123273572878904,22.500000000000004,7.207106781186548,0.7777777777777778,0.6855905240881646,0.060740741922965594,0.08287357983483314,0.29305077755097575,0.051396012396355495,0.02336182381652523,0.2126895370586276,0.14155978168529346,0.13369194940846507,0.008266491504308927,0.048520711003552396,0.008985316852509695,0.09357269718844244,0.20131608323397426,0.2756544390596111,0.13234672690898938,0.03972892405248132,0.03663244562946262,0.02972066343522439,0.0034558910971191135,0.18465236286532288,0.2112717696688226,0.22061008573993643,0.30843405977153343,0.19910932254987523,0.011260888221074308,0.007283955081620313,0.043012552270297905,0.01568442882538677,0.0013291888835073524,0.6279137209057808,0.6279137209057808,0.08978274464607239,0.0,0.0017499031866911041,0.08978274464607239,0.08978274464607239,0.08970196012939725,0.08970196012939725,0.08978274464607239,0.08921725302934647,0.08921725302934647,0.0001978808449714316,0.0001978808449714316,0.08978274464607239,1728.8561136136148,783.4271562187204,0.0,1728.857142857143,783.4285714285714,0,1729.0,785.0,0.0,3
9,1,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-99_c4.jpg,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-99_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1730781,2478978,2394,1825,828,242,1578.0668571009273,1007.0516090712805,9.615847722169585,1895112,0.3029412275669401,1484.4860432069645,-28,0.6981832835950944,0.10399499127824935,1578.9417266999267,1607.0003111387377,304.9606531997202,108.30348533201798,99.92497185388645,1498.1786114596532,1504.7460558901307,26.509076241784058,14461.714385378451,0.9132869191900004,0.8277413116751243,0.010521697145695869,0.0879212467076089,0.01777122491319584,0.01767922497871896,0.014850271551634207,0.0967681985005833,0.005271885743531008,0.006441403350744982,0.009667804050765673,0.006137895652071736,0.010603493030023028,0.023367682715306683,0.004841849039884552,0.0007093414232828905,0.002977890930946157,0.004526389018361123,0.0019467547523699781,0.0013474964375340954,0.006766879007397917,0.014725356207222947,0.009332412352734007,0.0037219036912548953,0.003077676045011651,0.0029791406306280835,0.010132750973326795,0.005780176604538537,0.0033001879399602086,0.0017267223846455012,0.004677602695694049,513.4948827591725,79618.44097174425,0.0373196043074131,0.007583141326904297,14.208068733235386,0.12484744936227798,0.15816156566143036,0.04061495552947659,0.04600145308490459,0.045736078172922134,0.005610980559140444,0.005610980559140444,0.03253775305550068,0.013006850529210847,0.05162980407476425,1563.9759771921672,1005.2305323224199,0.0,1578.0668571009273,1007.0516090712805,0,1148.0,963.0,0.0,1
10,1,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-100_c4.jpg,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere2-Image Export-100_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1160848,1764492,2154,1646,805,338,1516.1950754965335,1044.8882489352611,6.999101949015486,1331263,0.49160049581643017,1215.7456884672567,1,0.6578936033713952,0.14287547277985613,1349.011458538238,1376.4861059959885,477.88073826008093,151.87979746549152,128.96898852049665,1285.0540134091643,1174.7473047658273,-84.25354157733057,10104.475390367192,0.8719899824452418,0.6927449269105629,0.02554349409570511,0.17138860843679826,0.03569366902746919,0.021220503478863433,0.05554847317191346,0.045617354862375635,0.02135357629681366,0.010327826933016275,0.012201809446813545,0.02134087158543472,0.012613030674568067,0.002658355236014579,0.014027928014229599,0.008471798978993587,0.009283971637920378,0.013315915102462269,0.012846674238950612,0.0094362487420773,0.0010356081193885515,0.003123595483833808,0.00552717588685741,0.004474016188643286,0.00302631957208217,0.008514805759542788,0.007851346150434008,0.0006565999233772047,0.005468658358997982,0.002375673728517269,0.0019175146386037681,111.2298952927813,40452.18607303081,0.028620392084121704,0.0056109800934791565,27.80241581827705,0.05162980407476425,0.07518979907035828,0.012690233347721768,0.03484709976933312,0.03423137217760086,0.005610980559140444,0.005610980559140444,0.0061385342431896275,0.010113508522097168,0.04012509435415268,1543.7941204857345,1041.531607605533,0.0,1516.1950754965335,1044.8882489352611,0,1831.0,1574.0,0.0,1
11,1,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-101_c4.jpg,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-101_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1424151,2138886,2360,1727,893,269,1696.0279513899861,1058.4097908157212,3.1826884398777193,1496714,0.5101609966336897,1346.5828496138388,0,0.6658377304821295,0.31419977760638756,1469.592519707787,1482.1605850919125,380.2656965859529,152.66163771057236,146.16771189288008,1244.3602311355667,1263.9655547814289,-35.75552236124314,7547.098443814304,0.9515184597725417,0.770002955158628,0.069612180827907,0.14313719965485008,0.03968868521536206,0.0025074334287990617,0.03810902866308829,0.05361661018788178,0.01427339417405454,0.0024162861767939997,0.028253956587405274,0.007403280469602637,0.007686888219939493,0.016205434303547085,0.01686656909273956,0.0063718663430454995,0.008150916955585655,0.011021961916916853,0.007696782702568875,0.00205103464521414,0.006599689413604994,0.010656333809924113,0.0022214437212435363,0.005817416875185222,0.0046359033764795075,0.00352585594729576,0.006090087559834385,0.002594165167085104,0.006817165811717792,0.004282629546746462,0.005409603653734341,100.59916612692177,48174.145181617234,0.025532158091664314,0.005893722176551819,39.286364338966614,0.08978274464607239,0.08978274464607239,0.015524562673907682,0.033826571186354,0.03423137217760086,0.005893725901842117,0.005610980559140444,0.010097478088521721,0.01033967746687108,0.039559606462717056,1709.5849659402534,1021.5366870752185,0.0,1696.0279513899861,1058.4097908157212,0,1763.0,939.0,0.0,1
12,1,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-102_c4.jpg,EF5Day11-4_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-102_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1621060,2483904,2366,1896,844,264,1604.1561539980014,1054.9595826187804,22.463063775932735,1894096,0.38629229429629147,1436.6619979620757,-51,0.6526258663780887,0.04451752485657878,1657.5747663570562,1633.010104071619,240.41630560342617,81.03477962015279,70.0,1489.1402699580997,1528.9078817458383,-18.62788106631794,21391.38833489387,0.8558489115652005,0.7682300968145787,0.030471785191931007,0.03879671404821307,0.02993155918015507,0.015070598547809464,0.0032643865800104847,0.12765446427530716,0.010942593312194989,0.007308226865334065,0.018993081007797508,0.002449374297396506,0.0036702196704138674,0.0061863106497273,0.005610390818264154,0.003163601344375621,0.004846537198980944,0.011569131434769883,0.0029950519322292273,0.00220601650125218,0.0005210826096015137,0.017562449083355323,0.010465832399208251,0.004114990382353267,0.0008438946239034842,0.002631588700751955,0.0015457690285066064,0.002680369602974425,0.001466873707229996,0.0023007911099088324,0.003908063053376331,1003.1190017121844,81709.39246085566,0.04124117270112038,0.009823136031627655,28.60612275943231,0.1032596081495285,0.12761451303958893,0.05386741497756333,0.05040491558662582,0.05022313818335533,0.005610980559140444,0.005610980559140444,0.03225877514684959,0.014645786174281115,0.060046274214982986,1576.8878799661736,1046.3136881796343,0.0,1604.1561539980014,1054.9595826187804,0,2037.0,1091.0,0.0,1
13,1,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c4.jpg,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1335326,1927626,2248,1717,877,311,1561.5056637854725,1051.981990914578,17.87345811836832,1471557,0.562326292209351,1303.9132901819146,-70,0.6927308513165936,0.055948882044953185,1489.9818992424566,1499.939332106469,267.7106647109898,75.95734455803486,57.97413216254298,1243.181139477796,1232.089034362289,40.354141566308066,17318.205076324073,0.9074239054280602,0.7539019651516928,0.0860106793482262,0.10946067867766934,0.04886342513636028,0.011254263986820997,0.013106166945055927,0.06465704004084527,0.004558586311026586,0.013254628145346293,0.021474726040383908,0.017932186007204472,0.003927381754725018,0.006700665990209553,0.014132470404384971,0.008397986070258226,0.007162259342601215,0.015880360174479823,0.0020501112255015136,0.001819037418566213,0.0018528105153139606,0.0068891808799843865,0.0014140355130479614,0.005299212531753033,0.005093235127970389,0.005986702472488226,0.003010829852052845,0.00783552615671268,0.003761169740767295,0.000865210172140725,0.00027465026683848423,787.558101804927,64380.823326734826,0.0373196043074131,0.009815294295549393,52.89579490375693,0.08978274464607239,0.11078941822052002,0.05212509774339314,0.04821356232615468,0.045736078172922134,0.005610980559140444,0.005610980559140444,0.033560448981578325,0.015897788302580047,0.05752352997660637,1579.0022390150907,1002.0637079539771,0.0,1561.5056637854725,1051.981990914578,0,1668.0,1178.0,0.0,1
13,2,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c4.jpg,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,7,12,1957,644,1953,641,1954.2857142857142,641.7142857142857,0.6249169132830957,8,0.9190862167414559,2.985410660720923,1,0.5833333333333334,1.6002127302753713,4.634736211286691,3.605551275463989,1.0,1.0,1.0,1.3416407864998738,1.826347935745029,-60.128218581764635,7.414213562373095,0.875,0.6855905240881646,0.13582042794352236,0.02260188540949996,0.21322576050212783,0.09215343767464523,0.05703348034027749,0.19878068449893535,0.19987927312551423,0.17011218665645864,0.04448158397186685,0.034988782289055574,0.040924148158407087,0.16703996968322726,0.19596884500140704,0.21280970279643113,0.15687580819729838,0.07734821263274133,0.041832159680235015,0.06052871339272983,0.02790061063619495,0.21126298807814634,0.19105727840692005,0.22682239905158647,0.2803259058183717,0.1966344535390763,0.023499186226030377,0.0036049655137691612,0.06183712914687222,0.05711526371951487,0.018770061812891942,0.6245576366782188,0.6245576366782188,0.08978274464607239,0.0,0.011660935901160813,0.08978274464607239,0.08978274464607239,0.08922251952545983,0.08922251952545983,0.08978274464607239,0.08586116880178452,0.08586116880178452,0.0013722656865899178,0.0013722656865899178,0.08978274464607239,1954.2749503448824,641.7187706896324,0.0,1954.2857142857142,641.7142857142857,0,1955.0,641.0,0.0,2
13,3,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c4.jpg,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-121_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,7,8,1955,649,1953,645,1953.4285714285713,646.7142857142857,0.5904919879238446,7,0.8886656215775005,2.985410660720923,1,0.875,1.6935030795523165,4.155374705678736,3.1622776601683795,1.0,1.0,1.0,1.0,1.9054711331003737,8.34962211699681,7.207106781186548,1.0,0.8912676813146138,0.12732395447351624,0.07639437268410967,0.3149820677793851,0.1273239544735162,0.12732395447351624,0.402343696136311,0.3149820677793848,0.14978839376186415,0.12732395447351608,0.1273239544735161,0.12732395447351622,0.5653183578624115,0.3149820677793847,0.2212033033649912,0.17966813101782939,0.12732395447351566,0.127323954473516,0.1273239544735161,0.12732395447351622,0.1741791697197689,0.3149820677793844,0.13218305690061,0.17966813101782916,0.3284748773183429,0.12732395447351902,0.1273239544735158,0.12732395447351577,0.127323954473516,0.12732395447351622,0.6245576366782188,0.6245576366782188,0.08978274464607239,0.0,0.008509642407046688,0.08978274464607239,0.08978274464607239,0.08922251952545983,0.08922251952545983,0.08978274464607239,0.08586116880178452,0.08586116880178452,0.0013722656865899178,0.0013722656865899178,0.08978274464607239,1953.4312624137795,646.7062127586618,0.0,1953.4285714285713,646.7142857142857,0,1953.0,645.0,0.0,3
14,1,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-122_c4.jpg,EF5Day13-13_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_2-Image Export-122_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1822696,4025050,2662,2076,687,38,1623.7593751234435,1016.633724438963,43.97630929176013,3000697,0.6693668607270639,1523.3937853459302,-36,0.4528381013900448,0.022739516255571055,2562.0844818273254,2216.963012772202,215.93517545782115,72.86454200314725,64.53681120105021,1681.3150719453893,1903.454632979127,-42.93728418290009,31737.407014586563,0.6074242084422385,0.472159275055796,0.01124744563622125,0.017689583440369742,0.07053670795019035,0.06380883398582914,0.01628296119614242,0.10676718115777309,0.005485191966380575,0.003417777125173372,0.04674117519228972,0.015044258051355995,0.0019367507684100393,0.011433849862673321,0.029091708471784987,0.008021165455326397,0.0023902909242968346,0.021404069309688734,0.007909219598548187,0.008353575485135111,0.0012375875772182687,0.008090675995013426,0.006387314975162908,0.004683629435909,0.001883904168120518,0.00014740816399777795,0.01943665024680495,0.011394960068969381,0.005364243200631065,0.00036141053141074527,0.0016319079304452397,2940.832065075636,126093.54823325668,0.045736078172922134,0.013744708150625229,79.07959592710917,0.20875921845436096,0.22445333003997803,0.10711072498090166,0.0691796921885255,0.05695803835988045,0.008416470140218735,0.008416470140218735,0.07758153712218988,0.03621972680323382,0.07882862538099289,1696.370018722706,1047.9590644705693,0.0,1623.7593751234435,1016.633724438963,0,2002.0,1635.0,0.0,1
